Quantifier,MoSS Variant Test,MoSS Variant Train,m_proximity,MAE,m_test,alpha
SMM,MoSS_MN,MoSS_MN,0.25,0.1122347517938932,0.75,1.0
SMM,MoSS_MN,MoSS_MN,0.5,0.10770866167523488,1.0,0.1
SMM,MoSS_MN,MoSS_MN,0.25,0.2,1.0,0.2
SMM,MoSS_MN,MoSS_MN,0.25,0.23956558731194935,1.0,0.4
SMM,MoSS_MN,MoSS_MN,0.0,0.18864936794900772,1.0,0.6
SMM,MoSS_MN,MoSS_MN,0.25,0.28990181311200236,1.0,0.8
SMM,MoSS_MN,MoSS_MN,0.0,0.0,1.0,1.0
ACC,MoSS_MN,MoSS_MN,0.0,0.40000000000000013,0.1,0.1
ACC,MoSS_MN,MoSS_MN,0.0,0.3,0.1,0.2
ACC,MoSS_MN,MoSS_MN,0.0,0.09999999999999998,0.1,0.4
ACC,MoSS_MN,MoSS_MN,0.0,0.10000000000000003,0.1,0.6
ACC,MoSS_MN,MoSS_MN,0.0,0.29999999999999993,0.1,0.8
ACC,MoSS_MN,MoSS_MN,0.0,0.4999999999999999,0.1,1.0
ACC,MoSS_MN,MoSS_MN,0.0,0.40000000000000013,0.25,0.1
ACC,MoSS_MN,MoSS_MN,0.0,0.2999999999999999,0.25,0.2
ACC,MoSS_MN,MoSS_MN,0.0,0.10000000000000009,0.25,0.4
ACC,MoSS_MN,MoSS_MN,0.0,0.09999999999999987,0.25,0.6
ACC,MoSS_MN,MoSS_MN,0.25,0.30000000000000004,0.25,0.8
ACC,MoSS_MN,MoSS_MN,0.0,0.4999999999999999,0.25,1.0
ACC,MoSS_MN,MoSS_MN,0.0,0.4,0.5,0.1
ACC,MoSS_MN,MoSS_MN,0.0,0.3,0.5,0.2
ACC,MoSS_MN,MoSS_MN,0.5,0.09999999999999998,0.5,0.4
ACC,MoSS_MN,MoSS_MN,0.0,0.10000000000000003,0.5,0.6
ACC,MoSS_MN,MoSS_MN,0.0,0.29999999999999993,0.5,0.8
ACC,MoSS_MN,MoSS_MN,0.25,0.4999999999999999,0.5,1.0
ACC,MoSS_MN,MoSS_MN,0.25,0.4,0.75,0.1
ACC,MoSS_MN,MoSS_MN,0.25,0.2999999999999999,0.75,0.2
ACC,MoSS_MN,MoSS_MN,0.0,0.09999999999999992,0.75,0.4
ACC,MoSS_MN,MoSS_MN,0.0,0.09999999999999998,0.75,0.6
ACC,MoSS_MN,MoSS_MN,0.25,0.29999999999999993,0.75,0.8
ACC,MoSS_MN,MoSS_MN,0.25,0.5,0.75,1.0
ACC,MoSS_MN,MoSS_MN,0.25,0.4,1.0,0.1
ACC,MoSS_MN,MoSS_MN,0.25,0.30000000000000066,1.0,0.2
ACC,MoSS_MN,MoSS_MN,0.25,0.09999999999999998,1.0,0.4
ACC,MoSS_MN,MoSS_MN,0.25,0.09999999999999998,1.0,0.6
ACC,MoSS_MN,MoSS_MN,0.0,0.30000000000000004,1.0,0.8
ACC,MoSS_MN,MoSS_MN,0.0,0.4999999999999999,1.0,1.0
X_method,MoSS_MN,MoSS_MN,0.0,0.41276102088167055,0.1,0.1
X_method,MoSS_MN,MoSS_MN,0.0,0.29999999999999993,0.1,0.2
X_method,MoSS_MN,MoSS_MN,0.0,0.09431818181818186,0.1,0.4
X_method,MoSS_MN,MoSS_MN,0.0,0.1091954022988505,0.1,0.6
X_method,MoSS_MN,MoSS_MN,0.0,0.28871331828442437,0.1,0.8
X_method,MoSS_MN,MoSS_MN,0.0,0.510158013544018,0.1,1.0
X_method,MoSS_MN,MoSS_MN,0.0,0.3821428571428571,0.25,0.1
X_method,MoSS_MN,MoSS_MN,0.0,0.3106060606060607,0.25,0.2
X_method,MoSS_MN,MoSS_MN,0.0,0.08525073746312678,0.25,0.4
X_method,MoSS_MN,MoSS_MN,0.0,0.06732026143790859,0.25,0.6
X_method,MoSS_MN,MoSS_MN,0.5,0.30000000000000004,0.25,0.8
X_method,MoSS_MN,MoSS_MN,0.0,0.5,0.25,1.0
X_method,MoSS_MN,MoSS_MN,0.0,0.42666666666666675,0.5,0.1
X_method,MoSS_MN,MoSS_MN,0.0,0.318867924528302,0.5,0.2
X_method,MoSS_MN,MoSS_MN,0.0,0.10000000000000009,0.5,0.4
X_method,MoSS_MN,MoSS_MN,0.25,0.06411483253588501,0.5,0.6
X_method,MoSS_MN,MoSS_MN,0.0,0.29999999999999993,0.5,0.8
X_method,MoSS_MN,MoSS_MN,0.25,0.4953987730061349,0.5,1.0
X_method,MoSS_MN,MoSS_MN,0.0,0.42217741935483877,0.75,0.1
X_method,MoSS_MN,MoSS_MN,0.0,0.3700934579439254,0.75,0.2
X_method,MoSS_MN,MoSS_MN,0.25,0.1788288288288289,0.75,0.4
X_method,MoSS_MN,MoSS_MN,0.25,0.02602040816326512,0.75,0.6
X_method,MoSS_MN,MoSS_MN,0.25,0.31861702127659586,0.75,0.8
X_method,MoSS_MN,MoSS_MN,0.25,0.5,0.75,1.0
X_method,MoSS_MN,MoSS_MN,0.0,0.4386904761904762,1.0,0.1
X_method,MoSS_MN,MoSS_MN,0.0,0.25624999999999987,1.0,0.2
X_method,MoSS_MN,MoSS_MN,0.0,0.4,1.0,0.4
X_method,MoSS_MN,MoSS_MN,0.5,0.07839506172839505,1.0,0.6
X_method,MoSS_MN,MoSS_MN,0.0,0.3000000000000001,1.0,0.8
X_method,MoSS_MN,MoSS_MN,0.0,0.5241935483870969,1.0,1.0
T50,MoSS_MN,MoSS_MN,0.0,0.9,0.1,0.1
T50,MoSS_MN,MoSS_MN,0.0,0.8,0.1,0.2
T50,MoSS_MN,MoSS_MN,0.0,0.6,0.1,0.4
T50,MoSS_MN,MoSS_MN,0.0,0.39792531120331953,0.1,0.6
T50,MoSS_MN,MoSS_MN,0.0,0.15507812499999996,0.1,0.8
T50,MoSS_MN,MoSS_MN,0.0,0.020000000000000018,0.1,1.0
T50,MoSS_MN,MoSS_MN,0.0,0.8655172413793103,0.25,0.1
T50,MoSS_MN,MoSS_MN,0.0,0.8,0.25,0.2
T50,MoSS_MN,MoSS_MN,0.0,0.5844444444444444,0.25,0.4
T50,MoSS_MN,MoSS_MN,0.25,0.4,0.25,0.6
T50,MoSS_MN,MoSS_MN,0.0,0.19999999999999996,0.25,0.8
T50,MoSS_MN,MoSS_MN,0.0,0.0,0.25,1.0
T50,MoSS_MN,MoSS_MN,0.5,0.6992700729927007,0.5,0.1
T50,MoSS_MN,MoSS_MN,0.25,0.8,0.5,0.2
T50,MoSS_MN,MoSS_MN,0.5,0.6,0.5,0.4
T50,MoSS_MN,MoSS_MN,0.0,0.4,0.5,0.6
T50,MoSS_MN,MoSS_MN,0.25,0.13539325842696615,0.5,0.8
T50,MoSS_MN,MoSS_MN,0.0,0.045454545454545525,0.5,1.0
T50,MoSS_MN,MoSS_MN,0.0,0.9,0.75,0.1
T50,MoSS_MN,MoSS_MN,0.0,0.7891891891891891,0.75,0.2
T50,MoSS_MN,MoSS_MN,0.25,0.5701492537313433,0.75,0.4
T50,MoSS_MN,MoSS_MN,0.25,0.3154929577464788,0.75,0.6
T50,MoSS_MN,MoSS_MN,0.25,0.19999999999999996,0.75,0.8
T50,MoSS_MN,MoSS_MN,0.25,0.006451612903225823,0.75,1.0
T50,MoSS_MN,MoSS_MN,0.0,0.9,1.0,0.1
T50,MoSS_MN,MoSS_MN,0.0,0.7045801526717557,1.0,0.2
T50,MoSS_MN,MoSS_MN,0.25,0.5814814814814815,1.0,0.4
T50,MoSS_MN,MoSS_MN,0.0,0.38620689655172413,1.0,0.6
T50,MoSS_MN,MoSS_MN,0.0,0.8,1.0,0.8
T50,MoSS_MN,MoSS_MN,0.25,0.0,1.0,1.0
MAX,MoSS_MN,MoSS_MN,0.0,0.4021786492374728,0.1,0.1
MAX,MoSS_MN,MoSS_MN,0.0,0.3000000000000001,0.1,0.2
MAX,MoSS_MN,MoSS_MN,0.0,0.1054229934924078,0.1,0.4
MAX,MoSS_MN,MoSS_MN,0.0,0.09999999999999998,0.1,0.6
MAX,MoSS_MN,MoSS_MN,0.0,0.2786036036036036,0.1,0.8
MAX,MoSS_MN,MoSS_MN,0.0,0.4766666666666667,0.1,1.0
MAX,MoSS_MN,MoSS_MN,0.0,0.4609756097560975,0.25,0.1
MAX,MoSS_MN,MoSS_MN,0.0,0.2717261904761905,0.25,0.2
MAX,MoSS_MN,MoSS_MN,0.0,0.11993865030674855,0.25,0.4
MAX,MoSS_MN,MoSS_MN,0.0,0.1649717514124293,0.25,0.6
MAX,MoSS_MN,MoSS_MN,0.0,0.3185185185185186,0.25,0.8
MAX,MoSS_MN,MoSS_MN,0.0,0.5171428571428571,0.25,1.0
MAX,MoSS_MN,MoSS_MN,0.5,0.2960674157303371,0.5,0.1
MAX,MoSS_MN,MoSS_MN,0.0,0.33,0.5,0.2
MAX,MoSS_MN,MoSS_MN,0.0,0.19403669724770634,0.5,0.4
MAX,MoSS_MN,MoSS_MN,0.0,0.6,0.5,0.6
MAX,MoSS_MN,MoSS_MN,0.0,0.32314814814814813,0.5,0.8
MAX,MoSS_MN,MoSS_MN,0.25,0.6367713004484306,0.5,1.0
MAX,MoSS_MN,MoSS_MN,0.25,0.6759740259740261,0.75,0.1
MAX,MoSS_MN,MoSS_MN,0.0,0.3677570093457944,0.75,0.2
MAX,MoSS_MN,MoSS_MN,0.0,0.12350427350427351,0.75,0.4
MAX,MoSS_MN,MoSS_MN,0.0,0.145643153526971,0.75,0.6
MAX,MoSS_MN,MoSS_MN,0.25,0.2650000000000001,0.75,0.8
MAX,MoSS_MN,MoSS_MN,0.0,0.4,0.75,1.0
MAX,MoSS_MN,MoSS_MN,0.25,0.9,1.0,0.1
MAX,MoSS_MN,MoSS_MN,0.5,0.8,1.0,0.2
MAX,MoSS_MN,MoSS_MN,0.0,0.02647058823529408,1.0,0.4
MAX,MoSS_MN,MoSS_MN,0.25,0.023809523809523947,1.0,0.6
MAX,MoSS_MN,MoSS_MN,0.25,0.4111111111111111,1.0,0.8
MAX,MoSS_MN,MoSS_MN,0.25,0.4999999999999998,1.0,1.0
MS,MoSS_MN,MoSS_MN,0.0,0.396,0.1,0.1
MS,MoSS_MN,MoSS_MN,0.0,0.295,0.1,0.2
MS,MoSS_MN,MoSS_MN,0.0,0.09308755760368653,0.1,0.4
MS,MoSS_MN,MoSS_MN,0.0,0.09772209567198176,0.1,0.6
MS,MoSS_MN,MoSS_MN,0.0,0.29900000000000004,0.1,0.8
MS,MoSS_MN,MoSS_MN,0.0,0.503,0.1,1.0
MS,MoSS_MN,MoSS_MN,0.0,0.396,0.25,0.1
MS,MoSS_MN,MoSS_MN,0.0,0.2895209580838323,0.25,0.2
MS,MoSS_MN,MoSS_MN,0.0,0.09199999999999997,0.25,0.4
MS,MoSS_MN,MoSS_MN,0.0,0.09096385542168661,0.25,0.6
MS,MoSS_MN,MoSS_MN,0.0,0.29800000000000004,0.25,0.8
MS,MoSS_MN,MoSS_MN,0.0,0.505,0.25,1.0
MS,MoSS_MN,MoSS_MN,0.5,0.40800000000000003,0.5,0.1
MS,MoSS_MN,MoSS_MN,0.25,0.33286384976525835,0.5,0.2
MS,MoSS_MN,MoSS_MN,0.0,0.10599999999999998,0.5,0.4
MS,MoSS_MN,MoSS_MN,0.5,0.09899999999999998,0.5,0.6
MS,MoSS_MN,MoSS_MN,0.0,0.30300000000000005,0.5,0.8
MS,MoSS_MN,MoSS_MN,0.0,0.499,0.5,1.0
MS,MoSS_MN,MoSS_MN,0.25,0.376,0.75,0.1
MS,MoSS_MN,MoSS_MN,0.0,0.311,0.75,0.2
MS,MoSS_MN,MoSS_MN,0.25,0.4,0.75,0.4
MS,MoSS_MN,MoSS_MN,0.25,0.11199999999999999,0.75,0.6
MS,MoSS_MN,MoSS_MN,0.0,0.30600000000000005,0.75,0.8
MS,MoSS_MN,MoSS_MN,0.0,0.501,0.75,1.0
MS,MoSS_MN,MoSS_MN,0.25,0.404,1.0,0.1
MS,MoSS_MN,MoSS_MN,0.5,0.07234042553191475,1.0,0.2
MS,MoSS_MN,MoSS_MN,0.0,0.6,1.0,0.4
MS,MoSS_MN,MoSS_MN,0.0,0.10000000000000026,1.0,0.6
MS,MoSS_MN,MoSS_MN,0.0,0.8,1.0,0.8
MS,MoSS_MN,MoSS_MN,0.0,0.11764705882352955,1.0,1.0
MS2,MoSS_MN,MoSS_MN,0.0,0.39768518518518514,0.1,0.1
MS2,MoSS_MN,MoSS_MN,0.0,0.3000000000000001,0.1,0.2
MS2,MoSS_MN,MoSS_MN,0.0,0.09999999999999992,0.1,0.4
MS2,MoSS_MN,MoSS_MN,0.0,0.09659090909090906,0.1,0.6
MS2,MoSS_MN,MoSS_MN,0.0,0.30793650793650795,0.1,0.8
MS2,MoSS_MN,MoSS_MN,0.0,0.502267573696145,0.1,1.0
MS2,MoSS_MN,MoSS_MN,0.0,0.38053892215568863,0.25,0.1
MS2,MoSS_MN,MoSS_MN,0.0,0.28802395209580844,0.25,0.2
MS2,MoSS_MN,MoSS_MN,0.0,0.10000000000000009,0.25,0.4
MS2,MoSS_MN,MoSS_MN,0.0,0.0703264094955488,0.25,0.6
MS2,MoSS_MN,MoSS_MN,0.0,0.3303951367781155,0.25,0.8
MS2,MoSS_MN,MoSS_MN,0.25,0.5206235509879235,0.25,1.0
MS2,MoSS_MN,MoSS_MN,0.0,0.5948051948051949,0.5,0.1
MS2,MoSS_MN,MoSS_MN,0.0,0.27770700636942675,0.5,0.2
MS2,MoSS_MN,MoSS_MN,0.25,0.12472527472527484,0.5,0.4
MS2,MoSS_MN,MoSS_MN,0.5,0.18598726114649683,0.5,0.6
MS2,MoSS_MN,MoSS_MN,0.25,0.3089285714285715,0.5,0.8
MS2,MoSS_MN,MoSS_MN,0.25,0.4826839826839827,0.5,1.0
MS2,MoSS_MN,MoSS_MN,0.0,0.32999999999999996,0.75,0.1
MS2,MoSS_MN,MoSS_MN,0.25,0.24768588856890184,0.75,0.2
MS2,MoSS_MN,MoSS_MN,0.0,0.10000000000000009,0.75,0.4
MS2,MoSS_MN,MoSS_MN,0.25,0.44482758620689655,0.75,0.6
MS2,MoSS_MN,MoSS_MN,0.0,0.2856321839080459,0.75,0.8
MS2,MoSS_MN,MoSS_MN,0.25,0.5280172413793103,0.75,1.0
MS2,MoSS_MN,MoSS_MN,0.0,0.3635761589403973,1.0,0.1
MS2,MoSS_MN,MoSS_MN,0.0,0.2,1.0,0.2
MS2,MoSS_MN,MoSS_MN,0.25,0.10000000000000009,1.0,0.4
MS2,MoSS_MN,MoSS_MN,0.0,0.1672043010752688,1.0,0.6
MS2,MoSS_MN,MoSS_MN,0.0,0.3000000000000001,1.0,0.8
MS2,MoSS_MN,MoSS_MN,0.0,0.513,1.0,1.0
