Quantifier,MoSS Variant Test,MoSS Variant Train,m_proximity,MAE,m_test,alpha
X_method,MoSS,MoSS_MN,0.25,0.3333333333333333,1.0,0.8
X_method,MoSS,MoSS_MN,0.75,0.536977491961415,1.0,1.0
T50,MoSS,MoSS_MN,0.0,0.9,0.1,0.1
T50,MoSS,MoSS_MN,0.0,0.7959839357429719,0.1,0.2
T50,MoSS,MoSS_MN,0.0,0.6,0.1,0.4
T50,MoSS,MoSS_MN,0.0,0.4,0.1,0.6
T50,MoSS,MoSS_MN,0.0,0.19999999999999996,0.1,0.8
T50,MoSS,MoSS_MN,0.0,0.010245901639344246,0.1,1.0
T50,MoSS,MoSS_MN,0.15,0.9,0.25,0.1
T50,MoSS,MoSS_MN,0.15,0.8,0.25,0.2
T50,MoSS,MoSS_MN,0.15,0.6,0.25,0.4
T50,MoSS,MoSS_MN,0.15,0.4,0.25,0.6
T50,MoSS,MoSS_MN,0.15,0.19999999999999996,0.25,0.8
T50,MoSS,MoSS_MN,0.15,0.0,0.25,1.0
T50,MoSS,MoSS_MN,0.25,0.8721030042918455,0.5,0.1
T50,MoSS,MoSS_MN,0.25,0.756896551724138,0.5,0.2
T50,MoSS,MoSS_MN,0.25,0.5934497816593887,0.5,0.4
T50,MoSS,MoSS_MN,0.25,0.4,0.5,0.6
T50,MoSS,MoSS_MN,0.25,0.15067264573991024,0.5,0.8
T50,MoSS,MoSS_MN,0.25,0.0,0.5,1.0
T50,MoSS,MoSS_MN,0.0,0.9,0.75,0.1
T50,MoSS,MoSS_MN,0.5,0.8,0.75,0.2
T50,MoSS,MoSS_MN,0.5,0.6,0.75,0.4
T50,MoSS,MoSS_MN,0.5,0.4,0.75,0.6
T50,MoSS,MoSS_MN,0.25,0.18843930635838146,0.75,0.8
T50,MoSS,MoSS_MN,0.0,0.087878787878788,0.75,1.0
T50,MoSS,MoSS_MN,0.75,0.8712389380530974,1.0,0.1
T50,MoSS,MoSS_MN,0.75,0.8,1.0,0.2
T50,MoSS,MoSS_MN,0.75,0.6,1.0,0.4
T50,MoSS,MoSS_MN,0.75,0.4,1.0,0.6
T50,MoSS,MoSS_MN,0.5,0.19999999999999996,1.0,0.8
T50,MoSS,MoSS_MN,0.75,0.011061946902654829,1.0,1.0
MAX,MoSS,MoSS_MN,0.0,0.3921875,0.1,0.1
MAX,MoSS,MoSS_MN,0.0,0.29556541019955657,0.1,0.2
MAX,MoSS,MoSS_MN,0.0,0.10554323725055437,0.1,0.4
MAX,MoSS,MoSS_MN,0.0,0.09999999999999998,0.1,0.6
MAX,MoSS,MoSS_MN,0.0,0.3087719298245614,0.1,0.8
MAX,MoSS,MoSS_MN,0.0,0.48198198198198205,0.1,1.0
MAX,MoSS,MoSS_MN,0.15,0.38993288590604036,0.25,0.1
MAX,MoSS,MoSS_MN,0.15,0.3034246575342466,0.25,0.2
MAX,MoSS,MoSS_MN,0.15,0.09116997792494486,0.25,0.4
MAX,MoSS,MoSS_MN,0.15,0.11905829596412548,0.25,0.6
MAX,MoSS,MoSS_MN,0.15,0.3087336244541485,0.25,0.8
MAX,MoSS,MoSS_MN,0.15,0.4932279909706545,0.25,1.0
MAX,MoSS,MoSS_MN,0.25,0.4366568914956013,0.5,0.1
MAX,MoSS,MoSS_MN,0.25,0.32976190476190476,0.5,0.2
MAX,MoSS,MoSS_MN,0.25,0.1207100591715976,0.5,0.4
MAX,MoSS,MoSS_MN,0.25,0.09999999999999987,0.5,0.6
MAX,MoSS,MoSS_MN,0.25,0.30000000000000004,0.5,0.8
MAX,MoSS,MoSS_MN,0.25,0.5658436213991769,0.5,1.0
MAX,MoSS,MoSS_MN,0.5,0.2757062146892656,0.75,0.1
MAX,MoSS,MoSS_MN,0.25,0.32575757575757575,0.75,0.2
MAX,MoSS,MoSS_MN,0.25,0.060526315789473706,0.75,0.4
MAX,MoSS,MoSS_MN,0.25,0.1275229357798165,0.75,0.6
MAX,MoSS,MoSS_MN,0.25,0.3677233429394813,0.75,0.8
MAX,MoSS,MoSS_MN,0.5,0.5,0.75,1.0
MAX,MoSS,MoSS_MN,0.75,0.38121387283236996,1.0,0.1
MAX,MoSS,MoSS_MN,0.75,0.2999999999999999,1.0,0.2
MAX,MoSS,MoSS_MN,0.5,0.0862385321100918,1.0,0.4
MAX,MoSS,MoSS_MN,0.5,0.09999999999999998,1.0,0.6
MAX,MoSS,MoSS_MN,0.75,0.21867469879518076,1.0,0.8
MAX,MoSS,MoSS_MN,0.5,0.6277777777777778,1.0,1.0
MS,MoSS,MoSS_MN,0.0,0.3977220956719818,0.1,0.1
MS,MoSS,MoSS_MN,0.0,0.296,0.1,0.2
MS,MoSS,MoSS_MN,0.0,0.10599999999999998,0.1,0.4
MS,MoSS,MoSS_MN,0.0,0.09656750572082373,0.1,0.6
MS,MoSS,MoSS_MN,0.0,0.29900000000000004,0.1,0.8
MS,MoSS,MoSS_MN,0.0,0.49772209567198167,0.1,1.0
MS,MoSS,MoSS_MN,0.15,0.403,0.25,0.1
MS,MoSS,MoSS_MN,0.15,0.301,0.25,0.2
MS,MoSS,MoSS_MN,0.15,0.10499999999999998,0.25,0.4
MS,MoSS,MoSS_MN,0.15,0.09399999999999997,0.25,0.6
MS,MoSS,MoSS_MN,0.15,0.3093023255813955,0.25,0.8
MS,MoSS,MoSS_MN,0.15,0.49887387387387383,0.25,1.0
MS,MoSS,MoSS_MN,0.25,0.40900000000000003,0.5,0.1
MS,MoSS,MoSS_MN,0.25,0.288,0.5,0.2
MS,MoSS,MoSS_MN,0.25,0.11875000000000013,0.5,0.4
MS,MoSS,MoSS_MN,0.25,0.09799999999999998,0.5,0.6
MS,MoSS,MoSS_MN,0.25,0.30200000000000005,0.5,0.8
MS,MoSS,MoSS_MN,0.0,0.495,0.5,1.0
MS,MoSS,MoSS_MN,0.25,0.3848484848484848,0.75,0.1
MS,MoSS,MoSS_MN,0.25,0.32,0.75,0.2
MS,MoSS,MoSS_MN,0.25,0.11099999999999999,0.75,0.4
MS,MoSS,MoSS_MN,0.5,0.07299999999999995,0.75,0.6
MS,MoSS,MoSS_MN,0.5,0.2920886075949367,0.75,0.8
MS,MoSS,MoSS_MN,0.0,0.513,0.75,1.0
MS,MoSS,MoSS_MN,0.75,0.397,1.0,0.1
MS,MoSS,MoSS_MN,0.75,0.298,1.0,0.2
MS,MoSS,MoSS_MN,0.5,0.10299999999999998,1.0,0.4
MS,MoSS,MoSS_MN,0.75,0.08999999999999997,1.0,0.6
MS,MoSS,MoSS_MN,0.5,0.3221893491124261,1.0,0.8
MS,MoSS,MoSS_MN,0.5,0.487,1.0,1.0
MS2,MoSS,MoSS_MN,0.0,0.39715909090909096,0.1,0.1
MS2,MoSS,MoSS_MN,0.0,0.3,0.1,0.2
MS2,MoSS,MoSS_MN,0.0,0.10000000000000009,0.1,0.4
MS2,MoSS,MoSS_MN,0.0,0.09669603524229065,0.1,0.6
MS2,MoSS,MoSS_MN,0.0,0.29999999999999993,0.1,0.8
MS2,MoSS,MoSS_MN,0.0,0.4982915717539862,0.1,1.0
MS2,MoSS,MoSS_MN,0.15,0.4,0.25,0.1
MS2,MoSS,MoSS_MN,0.15,0.3034246575342466,0.25,0.2
MS2,MoSS,MoSS_MN,0.15,0.10000000000000009,0.25,0.4
MS2,MoSS,MoSS_MN,0.15,0.10472813238770684,0.25,0.6
MS2,MoSS,MoSS_MN,0.15,0.29774266365688495,0.25,0.8
MS2,MoSS,MoSS_MN,0.15,0.4966592427616926,0.25,1.0
MS2,MoSS,MoSS_MN,0.25,0.38967551622418883,0.5,0.1
MS2,MoSS,MoSS_MN,0.25,0.2665354330708661,0.5,0.2
MS2,MoSS,MoSS_MN,0.25,0.09999999999999987,0.5,0.4
MS2,MoSS,MoSS_MN,0.25,0.09999999999999987,0.5,0.6
MS2,MoSS,MoSS_MN,0.0,0.28623853211009176,0.5,0.8
MS2,MoSS,MoSS_MN,0.25,0.5,0.5,1.0
MS2,MoSS,MoSS_MN,0.5,0.39390243902439026,0.75,0.1
MS2,MoSS,MoSS_MN,0.25,0.32511415525114157,0.75,0.2
MS2,MoSS,MoSS_MN,0.25,0.09999999999999998,0.75,0.4
MS2,MoSS,MoSS_MN,0.25,0.013366336633663378,0.75,0.6
MS2,MoSS,MoSS_MN,0.5,0.31546199701937405,0.75,0.8
MS2,MoSS,MoSS_MN,0.5,0.6726618705035972,0.75,1.0
MS2,MoSS,MoSS_MN,0.75,0.338668201119092,1.0,0.1
MS2,MoSS,MoSS_MN,0.75,0.26648044692737444,1.0,0.2
MS2,MoSS,MoSS_MN,0.75,0.13697749196141473,1.0,0.4
MS2,MoSS,MoSS_MN,0.75,0.018918918918918948,1.0,0.6
MS2,MoSS,MoSS_MN,0.75,0.39024390243902446,1.0,0.8
MS2,MoSS,MoSS_MN,0.25,0.4932432432432432,1.0,1.0
