Quantifier,MoSS Variant Test,MoSS Variant Train,m_proximity,MAE,m_test,alpha
SMM,MoSS_Dir,MoSS_MN,0.15,0.13771216427152924,0.1,0.1
SMM,MoSS_Dir,MoSS_MN,0.15,0.12358603581231932,0.1,0.2
SMM,MoSS_Dir,MoSS_MN,0.15,0.11370727216387255,0.1,0.4
SMM,MoSS_Dir,MoSS_MN,0.15,0.059340486248269264,0.1,0.6
SMM,MoSS_Dir,MoSS_MN,0.9,0.12558802352846932,0.1,0.8
SMM,MoSS_Dir,MoSS_MN,0.9,0.21328571727504042,0.1,1.0
SMM,MoSS_Dir,MoSS_MN,0.25,0.20882674881775154,0.25,0.1
SMM,MoSS_Dir,MoSS_MN,0.5,0.08613788383388546,0.25,0.2
SMM,MoSS_Dir,MoSS_MN,0.75,0.05154383173812338,0.25,0.4
SMM,MoSS_Dir,MoSS_MN,0.5,0.05350177286140834,0.25,0.6
SMM,MoSS_Dir,MoSS_MN,0.75,0.12086029297477785,0.25,0.8
SMM,MoSS_Dir,MoSS_MN,0.5,0.2895054927723182,0.25,1.0
SMM,MoSS_Dir,MoSS_MN,0.25,0.03896425544948992,0.5,0.1
SMM,MoSS_Dir,MoSS_MN,0.25,0.019074049677576033,0.5,0.2
SMM,MoSS_Dir,MoSS_MN,0.25,0.022258003276778737,0.5,0.4
SMM,MoSS_Dir,MoSS_MN,0.25,0.0354404813170206,0.5,0.6
SMM,MoSS_Dir,MoSS_MN,0.25,0.010691730744015637,0.5,0.8
SMM,MoSS_Dir,MoSS_MN,0.5,0.004450144220430885,0.5,1.0
SMM,MoSS_Dir,MoSS_MN,0.0,0.19494721227514614,0.75,0.1
SMM,MoSS_Dir,MoSS_MN,0.0,0.03203299577789406,0.75,0.2
SMM,MoSS_Dir,MoSS_MN,0.0,0.07281416237259358,0.75,0.4
SMM,MoSS_Dir,MoSS_MN,0.0,0.03425826505033125,0.75,0.6
SMM,MoSS_Dir,MoSS_MN,0.0,0.0725849876037068,0.75,0.8
SMM,MoSS_Dir,MoSS_MN,0.25,0.14125560642432777,0.75,1.0
SMM,MoSS_Dir,MoSS_MN,0.25,0.34712953424617765,1.0,0.1
SMM,MoSS_Dir,MoSS_MN,0.25,0.8548696333464922,1.0,0.2
SMM,MoSS_Dir,MoSS_MN,0.25,0.11891141354121426,1.0,0.4
SMM,MoSS_Dir,MoSS_MN,0.25,0.07066356635460669,1.0,0.6
SMM,MoSS_Dir,MoSS_MN,0.0,0.2911279179714672,1.0,0.8
SMM,MoSS_Dir,MoSS_MN,0.25,0.40581057534499254,1.0,1.0
ACC,MoSS_Dir,MoSS_MN,0.15,0.4,0.1,0.1
ACC,MoSS_Dir,MoSS_MN,0.9,0.3,0.1,0.2
ACC,MoSS_Dir,MoSS_MN,0.9,0.10000000000000009,0.1,0.4
ACC,MoSS_Dir,MoSS_MN,0.9,0.09999999999999987,0.1,0.6
ACC,MoSS_Dir,MoSS_MN,0.15,0.29999999999999993,0.1,0.8
ACC,MoSS_Dir,MoSS_MN,0.9,0.5000000000000001,0.1,1.0
ACC,MoSS_Dir,MoSS_MN,0.5,0.4,0.25,0.1
ACC,MoSS_Dir,MoSS_MN,0.25,0.29999999999999993,0.25,0.2
ACC,MoSS_Dir,MoSS_MN,0.5,0.09999999999999998,0.25,0.4
ACC,MoSS_Dir,MoSS_MN,0.75,0.09999999999999998,0.25,0.6
ACC,MoSS_Dir,MoSS_MN,0.5,0.30000000000000004,0.25,0.8
ACC,MoSS_Dir,MoSS_MN,0.25,0.5,0.25,1.0
ACC,MoSS_Dir,MoSS_MN,0.0,0.4,0.5,0.1
ACC,MoSS_Dir,MoSS_MN,0.5,0.3,0.5,0.2
ACC,MoSS_Dir,MoSS_MN,0.25,0.09999999999999998,0.5,0.4
ACC,MoSS_Dir,MoSS_MN,0.25,0.09999999999999998,0.5,0.6
ACC,MoSS_Dir,MoSS_MN,0.0,0.30000000000000004,0.5,0.8
ACC,MoSS_Dir,MoSS_MN,0.25,0.5,0.5,1.0
ACC,MoSS_Dir,MoSS_MN,0.0,0.3999999999999999,0.75,0.1
ACC,MoSS_Dir,MoSS_MN,0.0,0.3,0.75,0.2
ACC,MoSS_Dir,MoSS_MN,0.25,0.09999999999999987,0.75,0.4
ACC,MoSS_Dir,MoSS_MN,0.25,0.09999999999999998,0.75,0.6
ACC,MoSS_Dir,MoSS_MN,0.0,0.30000000000000004,0.75,0.8
ACC,MoSS_Dir,MoSS_MN,0.0,0.5,0.75,1.0
ACC,MoSS_Dir,MoSS_MN,0.25,0.4,1.0,0.1
ACC,MoSS_Dir,MoSS_MN,0.25,0.29999999999999993,1.0,0.2
ACC,MoSS_Dir,MoSS_MN,0.25,0.09999999999999998,1.0,0.4
ACC,MoSS_Dir,MoSS_MN,0.0,0.09999999999999998,1.0,0.6
ACC,MoSS_Dir,MoSS_MN,0.25,0.30000000000000004,1.0,0.8
ACC,MoSS_Dir,MoSS_MN,0.0,0.5,1.0,1.0
X_method,MoSS_Dir,MoSS_MN,0.9,0.40000000000000013,0.1,0.1
X_method,MoSS_Dir,MoSS_MN,0.9,0.3000000000000001,0.1,0.2
X_method,MoSS_Dir,MoSS_MN,0.9,0.007843137254902155,0.1,0.4
X_method,MoSS_Dir,MoSS_MN,0.9,0.11681957186544334,0.1,0.6
X_method,MoSS_Dir,MoSS_MN,0.4,0.325974025974026,0.1,0.8
X_method,MoSS_Dir,MoSS_MN,0.9,0.5400641025641026,0.1,1.0
X_method,MoSS_Dir,MoSS_MN,0.25,0.4,0.25,0.1
X_method,MoSS_Dir,MoSS_MN,0.75,0.3521739130434783,0.25,0.2
X_method,MoSS_Dir,MoSS_MN,0.5,0.13225806451612898,0.25,0.4
X_method,MoSS_Dir,MoSS_MN,0.5,0.05502645502645487,0.25,0.6
X_method,MoSS_Dir,MoSS_MN,0.25,0.3192307692307693,0.25,0.8
X_method,MoSS_Dir,MoSS_MN,0.5,0.5167464114832536,0.25,1.0
X_method,MoSS_Dir,MoSS_MN,0.0,0.4,0.5,0.1
X_method,MoSS_Dir,MoSS_MN,0.25,0.3,0.5,0.2
X_method,MoSS_Dir,MoSS_MN,0.25,0.007843137254901988,0.5,0.4
X_method,MoSS_Dir,MoSS_MN,0.25,0.05043103448275854,0.5,0.6
X_method,MoSS_Dir,MoSS_MN,0.25,0.30000000000000004,0.5,0.8
X_method,MoSS_Dir,MoSS_MN,0.25,0.5591836734693878,0.5,1.0
X_method,MoSS_Dir,MoSS_MN,0.25,0.4,0.75,0.1
X_method,MoSS_Dir,MoSS_MN,0.0,0.3315533980582525,0.75,0.2
X_method,MoSS_Dir,MoSS_MN,0.0,0.09999999999999998,0.75,0.4
X_method,MoSS_Dir,MoSS_MN,0.0,0.4,0.75,0.6
X_method,MoSS_Dir,MoSS_MN,0.0,0.30000000000000004,0.75,0.8
X_method,MoSS_Dir,MoSS_MN,0.0,0.5,0.75,1.0
X_method,MoSS_Dir,MoSS_MN,0.25,0.3481981981981982,1.0,0.1
X_method,MoSS_Dir,MoSS_MN,0.25,0.34761904761904766,1.0,0.2
X_method,MoSS_Dir,MoSS_MN,0.0,0.14148471615720526,1.0,0.4
X_method,MoSS_Dir,MoSS_MN,0.25,0.4,1.0,0.6
X_method,MoSS_Dir,MoSS_MN,0.25,0.30000000000000004,1.0,0.8
X_method,MoSS_Dir,MoSS_MN,0.25,0.5760869565217392,1.0,1.0
T50,MoSS_Dir,MoSS_MN,0.9,0.4,0.1,0.1
T50,MoSS_Dir,MoSS_MN,0.15,0.29461655234454065,0.1,0.2
T50,MoSS_Dir,MoSS_MN,0.4,0.08922056384742943,0.1,0.4
T50,MoSS_Dir,MoSS_MN,0.9,0.09999999999999998,0.1,0.6
T50,MoSS_Dir,MoSS_MN,0.9,0.30000000000000004,0.1,0.8
T50,MoSS_Dir,MoSS_MN,0.15,0.5127610208816705,0.1,1.0
T50,MoSS_Dir,MoSS_MN,0.5,0.4064128490049973,0.25,0.1
T50,MoSS_Dir,MoSS_MN,0.5,0.29014084507042254,0.25,0.2
T50,MoSS_Dir,MoSS_MN,0.5,0.09731182795698923,0.25,0.4
T50,MoSS_Dir,MoSS_MN,0.75,0.09999999999999998,0.25,0.6
T50,MoSS_Dir,MoSS_MN,0.5,0.3150214592274679,0.25,0.8
T50,MoSS_Dir,MoSS_MN,0.25,0.48594377510040165,0.25,1.0
T50,MoSS_Dir,MoSS_MN,0.5,0.40366032210834557,0.5,0.1
T50,MoSS_Dir,MoSS_MN,0.25,0.2864433811802233,0.5,0.2
T50,MoSS_Dir,MoSS_MN,0.5,0.09317147192716235,0.5,0.4
T50,MoSS_Dir,MoSS_MN,0.25,0.09224259520451339,0.5,0.6
T50,MoSS_Dir,MoSS_MN,0.25,0.30677506775067753,0.5,0.8
T50,MoSS_Dir,MoSS_MN,0.25,0.48305084745762705,0.5,1.0
T50,MoSS_Dir,MoSS_MN,0.25,0.4152838427947598,0.75,0.1
T50,MoSS_Dir,MoSS_MN,0.0,0.32903225806451614,0.75,0.2
T50,MoSS_Dir,MoSS_MN,0.0,0.10168350168350171,0.75,0.4
T50,MoSS_Dir,MoSS_MN,0.0,0.10087565674255689,0.75,0.6
T50,MoSS_Dir,MoSS_MN,0.0,0.2770114942528735,0.75,0.8
T50,MoSS_Dir,MoSS_MN,0.0,0.49035812672176304,0.75,1.0
T50,MoSS_Dir,MoSS_MN,0.25,0.39358974358974363,1.0,0.1
T50,MoSS_Dir,MoSS_MN,0.25,0.3034013605442177,1.0,0.2
T50,MoSS_Dir,MoSS_MN,0.25,0.0928571428571428,1.0,0.4
T50,MoSS_Dir,MoSS_MN,0.0,0.08897058823529402,1.0,0.6
T50,MoSS_Dir,MoSS_MN,0.25,0.279245283018868,1.0,0.8
T50,MoSS_Dir,MoSS_MN,0.25,0.5147679324894514,1.0,1.0
MAX,MoSS_Dir,MoSS_MN,0.4,0.46158357771260994,0.1,0.1
MAX,MoSS_Dir,MoSS_MN,0.9,0.3,0.1,0.2
MAX,MoSS_Dir,MoSS_MN,0.15,0.05312500000000003,0.1,0.4
MAX,MoSS_Dir,MoSS_MN,0.15,0.10879765395894425,0.1,0.6
MAX,MoSS_Dir,MoSS_MN,0.15,0.25639534883720927,0.1,0.8
MAX,MoSS_Dir,MoSS_MN,0.4,0.44307692307692303,0.1,1.0
MAX,MoSS_Dir,MoSS_MN,0.5,0.36610169491525424,0.25,0.1
MAX,MoSS_Dir,MoSS_MN,0.75,0.08316326530612239,0.25,0.2
MAX,MoSS_Dir,MoSS_MN,0.5,0.09999999999999998,0.25,0.4
MAX,MoSS_Dir,MoSS_MN,0.75,0.04999999999999993,0.25,0.6
MAX,MoSS_Dir,MoSS_MN,0.25,0.29999999999999993,0.25,0.8
MAX,MoSS_Dir,MoSS_MN,0.75,0.5366379310344827,0.25,1.0
MAX,MoSS_Dir,MoSS_MN,0.5,0.4595744680851065,0.5,0.1
MAX,MoSS_Dir,MoSS_MN,0.25,0.18388625592417063,0.5,0.2
MAX,MoSS_Dir,MoSS_MN,0.25,0.27515923566878986,0.5,0.4
MAX,MoSS_Dir,MoSS_MN,0.25,0.10000000000000031,0.5,0.6
MAX,MoSS_Dir,MoSS_MN,0.25,0.22666666666666668,0.5,0.8
MAX,MoSS_Dir,MoSS_MN,0.25,0.5355555555555556,0.5,1.0
MAX,MoSS_Dir,MoSS_MN,0.0,0.35689655172413803,0.75,0.1
MAX,MoSS_Dir,MoSS_MN,0.0,0.473469387755102,0.75,0.2
MAX,MoSS_Dir,MoSS_MN,0.0,0.047236180904522584,0.75,0.4
MAX,MoSS_Dir,MoSS_MN,0.0,0.0976851851851851,0.75,0.6
MAX,MoSS_Dir,MoSS_MN,0.25,0.4976744186046512,0.75,0.8
MAX,MoSS_Dir,MoSS_MN,0.25,0.5795454545454546,0.75,1.0
MAX,MoSS_Dir,MoSS_MN,0.25,0.5558139534883721,1.0,0.1
MAX,MoSS_Dir,MoSS_MN,0.25,0.8,1.0,0.2
MAX,MoSS_Dir,MoSS_MN,0.25,0.23513513513513518,1.0,0.4
MAX,MoSS_Dir,MoSS_MN,0.25,0.3386363636363636,1.0,0.6
MAX,MoSS_Dir,MoSS_MN,0.5,0.07322404371584701,1.0,0.8
MAX,MoSS_Dir,MoSS_MN,0.5,0.3867403314917127,1.0,1.0
MS,MoSS_Dir,MoSS_MN,0.9,0.406,0.1,0.1
MS,MoSS_Dir,MoSS_MN,0.4,0.311,0.1,0.2
MS,MoSS_Dir,MoSS_MN,0.15,0.09999999999999998,0.1,0.4
MS,MoSS_Dir,MoSS_MN,0.4,0.11199999999999999,0.1,0.6
MS,MoSS_Dir,MoSS_MN,0.4,0.29400000000000004,0.1,0.8
MS,MoSS_Dir,MoSS_MN,0.15,0.515,0.1,1.0
MS,MoSS_Dir,MoSS_MN,0.5,0.42300000000000004,0.25,0.1
MS,MoSS_Dir,MoSS_MN,0.75,0.316,0.25,0.2
MS,MoSS_Dir,MoSS_MN,0.5,0.09899999999999998,0.25,0.4
MS,MoSS_Dir,MoSS_MN,0.5,0.06799999999999995,0.25,0.6
MS,MoSS_Dir,MoSS_MN,0.75,0.31500000000000006,0.25,0.8
MS,MoSS_Dir,MoSS_MN,0.75,0.492,0.25,1.0
MS,MoSS_Dir,MoSS_MN,0.25,0.4,0.5,0.1
MS,MoSS_Dir,MoSS_MN,0.25,0.292,0.5,0.2
MS,MoSS_Dir,MoSS_MN,0.0,0.10299999999999998,0.5,0.4
MS,MoSS_Dir,MoSS_MN,0.25,0.10399999999999998,0.5,0.6
MS,MoSS_Dir,MoSS_MN,0.25,0.28400000000000003,0.5,0.8
MS,MoSS_Dir,MoSS_MN,0.25,0.496,0.5,1.0
MS,MoSS_Dir,MoSS_MN,0.0,0.42300000000000004,0.75,0.1
MS,MoSS_Dir,MoSS_MN,0.0,0.283,0.75,0.2
MS,MoSS_Dir,MoSS_MN,0.0,0.11099999999999999,0.75,0.4
MS,MoSS_Dir,MoSS_MN,0.25,0.09799999999999998,0.75,0.6
MS,MoSS_Dir,MoSS_MN,0.0,0.29500000000000004,0.75,0.8
MS,MoSS_Dir,MoSS_MN,0.0,0.511,0.75,1.0
MS,MoSS_Dir,MoSS_MN,0.25,0.378,1.0,0.1
MS,MoSS_Dir,MoSS_MN,0.25,0.3,1.0,0.2
MS,MoSS_Dir,MoSS_MN,0.25,0.07599999999999996,1.0,0.4
MS,MoSS_Dir,MoSS_MN,0.25,1.957142857142856,1.0,0.6
MS,MoSS_Dir,MoSS_MN,0.0,0.30600000000000005,1.0,0.8
MS,MoSS_Dir,MoSS_MN,0.5,0.515,1.0,1.0
MS2,MoSS_Dir,MoSS_MN,0.15,0.41339285714285723,0.1,0.1
MS2,MoSS_Dir,MoSS_MN,0.15,0.2999999999999999,0.1,0.2
MS2,MoSS_Dir,MoSS_MN,0.15,0.09176646706586827,0.1,0.4
MS2,MoSS_Dir,MoSS_MN,0.15,0.0897959183673469,0.1,0.6
MS2,MoSS_Dir,MoSS_MN,0.9,0.30000000000000016,0.1,0.8
MS2,MoSS_Dir,MoSS_MN,0.15,0.5,0.1,1.0
MS2,MoSS_Dir,MoSS_MN,0.25,0.4,0.25,0.1
MS2,MoSS_Dir,MoSS_MN,0.25,0.3,0.25,0.2
MS2,MoSS_Dir,MoSS_MN,0.25,0.2200175610552969,0.25,0.4
MS2,MoSS_Dir,MoSS_MN,0.75,0.057627118644067776,0.25,0.6
MS2,MoSS_Dir,MoSS_MN,0.25,0.30000000000000004,0.25,0.8
MS2,MoSS_Dir,MoSS_MN,0.75,0.5,0.25,1.0
MS2,MoSS_Dir,MoSS_MN,0.25,0.6591240875912409,0.5,0.1
MS2,MoSS_Dir,MoSS_MN,0.5,0.23661971830985917,0.5,0.2
MS2,MoSS_Dir,MoSS_MN,0.25,0.12097902097902102,0.5,0.4
MS2,MoSS_Dir,MoSS_MN,0.25,0.15688622754491005,0.5,0.6
MS2,MoSS_Dir,MoSS_MN,0.25,0.33518661023470564,0.5,0.8
MS2,MoSS_Dir,MoSS_MN,0.25,0.5595495783767505,0.5,1.0
MS2,MoSS_Dir,MoSS_MN,0.0,0.43186274509803924,0.75,0.1
MS2,MoSS_Dir,MoSS_MN,0.25,0.28717948717948716,0.75,0.2
MS2,MoSS_Dir,MoSS_MN,0.0,0.03686868686868683,0.75,0.4
MS2,MoSS_Dir,MoSS_MN,0.0,0.0005681818181817455,0.75,0.6
MS2,MoSS_Dir,MoSS_MN,0.25,0.2111443069901514,0.75,0.8
MS2,MoSS_Dir,MoSS_MN,0.0,0.44171779141104295,0.75,1.0
MS2,MoSS_Dir,MoSS_MN,0.5,0.3800000000000001,1.0,0.1
MS2,MoSS_Dir,MoSS_MN,0.25,0.12984293193717278,1.0,0.2
MS2,MoSS_Dir,MoSS_MN,0.25,0.14655748663101598,1.0,0.4
MS2,MoSS_Dir,MoSS_MN,0.25,0.11552795031055901,1.0,0.6
MS2,MoSS_Dir,MoSS_MN,0.25,0.3041666666666667,1.0,0.8
MS2,MoSS_Dir,MoSS_MN,0.5,0.48415492957746475,1.0,1.0
