Quantifier,Quadapt_Variant,MoSS_Test_Variant,MoSS_Train_Variant,MAE,m_test,m_train,alpha,Iteration
MAX,None,MoSS,MoSS,0.25,0.1,0.8,0.25,2
MS,None,MoSS,MoSS,0.25,0.1,0.8,0.25,2
MS2,None,MoSS,MoSS,0.25,0.1,0.8,0.25,2
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.25,2
DyS,MoSS,MoSS,MoSS,0.00033643870585892133,0.1,0.8,0.25,3
HDy,MoSS,MoSS,MoSS,0.024999999999999994,0.1,0.8,0.25,3
SORD,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.25,3
SMM,MoSS,MoSS,MoSS,0.013501019122062752,0.1,0.8,0.25,3
ACC,MoSS,MoSS,MoSS,0.0010040160642570406,0.1,0.8,0.25,3
X_method,MoSS,MoSS,MoSS,0.0010040160642570406,0.1,0.8,0.25,3
T50,MoSS,MoSS,MoSS,0.2289272030651341,0.1,0.8,0.25,3
MAX,MoSS,MoSS,MoSS,0.003012048192771094,0.1,0.8,0.25,3
MS,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.25,3
MS2,MoSS,MoSS,MoSS,0.0015030060120240496,0.1,0.8,0.25,3
CC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.25,3
DyS,MoSS_MN,MoSS,MoSS,0.017167456154417393,0.1,0.8,0.25,3
HDy,MoSS_MN,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.25,3
SORD,MoSS_MN,MoSS,MoSS,0.03,0.1,0.8,0.25,3
SMM,MoSS_MN,MoSS,MoSS,0.15718553535637825,0.1,0.8,0.25,3
ACC,MoSS_MN,MoSS,MoSS,0.024122807017543824,0.1,0.8,0.25,3
X_method,MoSS_MN,MoSS,MoSS,0.030760626398210256,0.1,0.8,0.25,3
T50,MoSS_MN,MoSS,MoSS,0.23790322580645162,0.1,0.8,0.25,3
MAX,MoSS_MN,MoSS,MoSS,0.030219780219780196,0.1,0.8,0.25,3
MS,MoSS_MN,MoSS,MoSS,0.03270509977827049,0.1,0.8,0.25,3
MS2,MoSS_MN,MoSS,MoSS,0.025981524249422627,0.1,0.8,0.25,3
CC,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.25,3
DyS,MoSS_Dir,MoSS,MoSS,0.004375244642067122,0.1,0.8,0.25,3
HDy,MoSS_Dir,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.25,3
SORD,MoSS_Dir,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.25,3
SMM,MoSS_Dir,MoSS,MoSS,0.0034526978861347257,0.1,0.8,0.25,3
ACC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.25,3
X_method,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.25,3
T50,MoSS_Dir,MoSS,MoSS,0.27521008403361347,0.1,0.8,0.25,3
MAX,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.25,3
MS,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.25,3
MS2,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.25,3
CC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.25,3
DyS,None,MoSS,MoSS,0.24995544760595234,0.1,0.8,0.25,3
HDy,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
SORD,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
SMM,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
ACC,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
X_method,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
T50,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
MAX,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
MS,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
MS2,None,MoSS,MoSS,0.25,0.1,0.8,0.25,3
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.25,3
DyS,MoSS,MoSS,MoSS,0.00031154090891583053,0.1,0.8,0.5,1
HDy,MoSS,MoSS,MoSS,0.020000000000000018,0.1,0.8,0.5,1
SORD,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,1
SMM,MoSS,MoSS,MoSS,0.006527498754538508,0.1,0.8,0.5,1
ACC,MoSS,MoSS,MoSS,0.0010060362173038295,0.1,0.8,0.5,1
X_method,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,1
T50,MoSS,MoSS,MoSS,0.5,0.1,0.8,0.5,1
MAX,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,1
MS,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,1
MS2,MoSS,MoSS,MoSS,0.001002004008016033,0.1,0.8,0.5,1
CC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,1
DyS,MoSS_MN,MoSS,MoSS,0.003392535831904464,0.1,0.8,0.5,1
HDy,MoSS_MN,MoSS,MoSS,0.04999999999999999,0.1,0.8,0.5,1
SORD,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.5,1
SMM,MoSS_MN,MoSS,MoSS,0.03236157833337827,0.1,0.8,0.5,1
ACC,MoSS_MN,MoSS,MoSS,0.0136986301369863,0.1,0.8,0.5,1
X_method,MoSS_MN,MoSS,MoSS,1.1102230246251565e-16,0.1,0.8,0.5,1
T50,MoSS_MN,MoSS,MoSS,0.4762845849802372,0.1,0.8,0.5,1
MAX,MoSS_MN,MoSS,MoSS,0.015909090909090873,0.1,0.8,0.5,1
MS,MoSS_MN,MoSS,MoSS,0.0022321428571427937,0.1,0.8,0.5,1
MS2,MoSS_MN,MoSS,MoSS,0.0005643166357452989,0.1,0.8,0.5,1
CC,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.5,1
DyS,MoSS_Dir,MoSS,MoSS,0.010826184628553226,0.1,0.8,0.5,1
HDy,MoSS_Dir,MoSS,MoSS,0.0050000000000000044,0.1,0.8,0.5,1
SORD,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,1
SMM,MoSS_Dir,MoSS,MoSS,0.0036023728425681467,0.1,0.8,0.5,1
ACC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,1
X_method,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,1
T50,MoSS_Dir,MoSS,MoSS,0.5,0.1,0.8,0.5,1
MAX,MoSS_Dir,MoSS,MoSS,0.001002004008016033,0.1,0.8,0.5,1
MS,MoSS_Dir,MoSS,MoSS,0.0010020040080159776,0.1,0.8,0.5,1
MS2,MoSS_Dir,MoSS,MoSS,0.0010020040080159776,0.1,0.8,0.5,1
CC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,1
DyS,None,MoSS,MoSS,0.028253158525566535,0.1,0.8,0.5,1
HDy,None,MoSS,MoSS,0.07,0.1,0.8,0.5,1
SORD,None,MoSS,MoSS,0.12,0.1,0.8,0.5,1
SMM,None,MoSS,MoSS,0.13482733778926115,0.1,0.8,0.5,1
ACC,None,MoSS,MoSS,0.09459459459459474,0.1,0.8,0.5,1
X_method,None,MoSS,MoSS,1.1102230246251565e-16,0.1,0.8,0.5,1
T50,None,MoSS,MoSS,0.5,0.1,0.8,0.5,1
MAX,None,MoSS,MoSS,0.4679144385026738,0.1,0.8,0.5,1
MS,None,MoSS,MoSS,0.050000000000000044,0.1,0.8,0.5,1
MS2,None,MoSS,MoSS,0.050000000000000044,0.1,0.8,0.5,1
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.5,1
DyS,MoSS,MoSS,MoSS,0.010939305941564725,0.1,0.8,0.5,2
HDy,MoSS,MoSS,MoSS,0.015000000000000013,0.1,0.8,0.5,2
SORD,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,2
SMM,MoSS,MoSS,MoSS,0.002168081595322724,0.1,0.8,0.5,2
ACC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,2
X_method,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,2
T50,MoSS,MoSS,MoSS,0.4920634920634921,0.1,0.8,0.5,2
MAX,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,2
MS,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,2
MS2,MoSS,MoSS,MoSS,0.0010060362173038295,0.1,0.8,0.5,2
CC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,2
DyS,MoSS_MN,MoSS,MoSS,0.004323110910115835,0.1,0.8,0.5,2
HDy,MoSS_MN,MoSS,MoSS,0.020000000000000018,0.1,0.8,0.5,2
SORD,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.5,2
SMM,MoSS_MN,MoSS,MoSS,0.0028930478197081166,0.1,0.8,0.5,2
ACC,MoSS_MN,MoSS,MoSS,0.005668934240362744,0.1,0.8,0.5,2
X_method,MoSS_MN,MoSS,MoSS,0.0011494252873562871,0.1,0.8,0.5,2
T50,MoSS_MN,MoSS,MoSS,0.4762845849802372,0.1,0.8,0.5,2
MAX,MoSS_MN,MoSS,MoSS,0.01241534988713311,0.1,0.8,0.5,2
MS,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.5,2
MS2,MoSS_MN,MoSS,MoSS,0.003957993453791719,0.1,0.8,0.5,2
CC,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.5,2
DyS,MoSS_Dir,MoSS,MoSS,0.003774472542009355,0.1,0.8,0.5,2
HDy,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,2
SORD,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,2
SMM,MoSS_Dir,MoSS,MoSS,0.001481075333416848,0.1,0.8,0.5,2
ACC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,2
X_method,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,2
T50,MoSS_Dir,MoSS,MoSS,0.4578544061302682,0.1,0.8,0.5,2
MAX,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,2
MS,MoSS_Dir,MoSS,MoSS,0.0010020040080159776,0.1,0.8,0.5,2
MS2,MoSS_Dir,MoSS,MoSS,0.002008032128514081,0.1,0.8,0.5,2
CC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,2
DyS,None,MoSS,MoSS,0.03891133289892035,0.1,0.8,0.5,2
HDy,None,MoSS,MoSS,0.03500000000000003,0.1,0.8,0.5,2
SORD,None,MoSS,MoSS,0.12,0.1,0.8,0.5,2
SMM,None,MoSS,MoSS,0.05861343621493931,0.1,0.8,0.5,2
ACC,None,MoSS,MoSS,0.09459459459459474,0.1,0.8,0.5,2
X_method,None,MoSS,MoSS,1.1102230246251565e-16,0.1,0.8,0.5,2
T50,None,MoSS,MoSS,0.5,0.1,0.8,0.5,2
MAX,None,MoSS,MoSS,0.4679144385026738,0.1,0.8,0.5,2
MS,None,MoSS,MoSS,0.050000000000000044,0.1,0.8,0.5,2
MS2,None,MoSS,MoSS,0.050000000000000044,0.1,0.8,0.5,2
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.5,2
DyS,MoSS,MoSS,MoSS,0.0038430414609733066,0.1,0.8,0.5,3
HDy,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
SORD,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.5,3
SMM,MoSS,MoSS,MoSS,0.002386255167499296,0.1,0.8,0.5,3
ACC,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
X_method,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
T50,MoSS,MoSS,MoSS,0.5,0.1,0.8,0.5,3
MAX,MoSS,MoSS,MoSS,0.014112903225806439,0.1,0.8,0.5,3
MS,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
MS2,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
CC,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
DyS,MoSS_MN,MoSS,MoSS,0.012414364355039176,0.1,0.8,0.5,3
HDy,MoSS_MN,MoSS,MoSS,0.025000000000000022,0.1,0.8,0.5,3
SORD,MoSS_MN,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
SMM,MoSS_MN,MoSS,MoSS,0.006751010487575648,0.1,0.8,0.5,3
ACC,MoSS_MN,MoSS,MoSS,0.020361990950226228,0.1,0.8,0.5,3
X_method,MoSS_MN,MoSS,MoSS,0.014672686230248255,0.1,0.8,0.5,3
T50,MoSS_MN,MoSS,MoSS,0.44573643410852704,0.1,0.8,0.5,3
MAX,MoSS_MN,MoSS,MoSS,0.008968609865470822,0.1,0.8,0.5,3
MS,MoSS_MN,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
MS2,MoSS_MN,MoSS,MoSS,0.015695067264573925,0.1,0.8,0.5,3
CC,MoSS_MN,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
DyS,MoSS_Dir,MoSS,MoSS,0.012316905993059957,0.1,0.8,0.5,3
HDy,MoSS_Dir,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.5,3
SORD,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.5,3
SMM,MoSS_Dir,MoSS,MoSS,0.0030167222196684773,0.1,0.8,0.5,3
ACC,MoSS_Dir,MoSS,MoSS,0.008032128514056214,0.1,0.8,0.5,3
X_method,MoSS_Dir,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
T50,MoSS_Dir,MoSS,MoSS,0.5,0.1,0.8,0.5,3
MAX,MoSS_Dir,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
MS,MoSS_Dir,MoSS,MoSS,0.011022044088176364,0.1,0.8,0.5,3
MS2,MoSS_Dir,MoSS,MoSS,0.011022044088176364,0.1,0.8,0.5,3
CC,MoSS_Dir,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
DyS,None,MoSS,MoSS,0.020603071403232753,0.1,0.8,0.5,3
HDy,None,MoSS,MoSS,0.0050000000000000044,0.1,0.8,0.5,3
SORD,None,MoSS,MoSS,0.07000000000000006,0.1,0.8,0.5,3
SMM,None,MoSS,MoSS,0.058582979574791194,0.1,0.8,0.5,3
ACC,None,MoSS,MoSS,0.04054054054054057,0.1,0.8,0.5,3
X_method,None,MoSS,MoSS,0.057471264367815966,0.1,0.8,0.5,3
T50,None,MoSS,MoSS,0.4623655913978494,0.1,0.8,0.5,3
MAX,None,MoSS,MoSS,0.41443850267379667,0.1,0.8,0.5,3
MS,None,MoSS,MoSS,0.005555555555555536,0.1,0.8,0.5,3
MS2,None,MoSS,MoSS,0.005555555555555536,0.1,0.8,0.5,3
CC,None,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.5,3
DyS,MoSS,MoSS,MoSS,0.0035464558017903602,0.1,0.8,0.75,1
HDy,MoSS,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,1
SORD,MoSS,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.75,1
SMM,MoSS,MoSS,MoSS,0.007062314601671171,0.1,0.8,0.75,1
ACC,MoSS,MoSS,MoSS,0.003012048192771122,0.1,0.8,0.75,1
X_method,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,1
T50,MoSS,MoSS,MoSS,0.25,0.1,0.8,0.75,1
MAX,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,1
MS,MoSS,MoSS,MoSS,0.0025150905432596016,0.1,0.8,0.75,1
MS2,MoSS,MoSS,MoSS,0.0025150905432596016,0.1,0.8,0.75,1
CC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,1
DyS,MoSS_MN,MoSS,MoSS,0.013256700764730067,0.1,0.8,0.75,1
HDy,MoSS_MN,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,1
SORD,MoSS_MN,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,1
SMM,MoSS_MN,MoSS,MoSS,0.14423149507671618,0.1,0.8,0.75,1
ACC,MoSS_MN,MoSS,MoSS,0.03299776286353473,0.1,0.8,0.75,1
X_method,MoSS_MN,MoSS,MoSS,0.03837209302325573,0.1,0.8,0.75,1
T50,MoSS_MN,MoSS,MoSS,0.25,0.1,0.8,0.75,1
MAX,MoSS_MN,MoSS,MoSS,0.021812080536912748,0.1,0.8,0.75,1
MS,MoSS_MN,MoSS,MoSS,0.02312775330396477,0.1,0.8,0.75,1
MS2,MoSS_MN,MoSS,MoSS,0.04395521714268513,0.1,0.8,0.75,1
CC,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.75,1
DyS,MoSS_Dir,MoSS,MoSS,0.0071267356712368946,0.1,0.8,0.75,1
HDy,MoSS_Dir,MoSS,MoSS,0.03500000000000003,0.1,0.8,0.75,1
SORD,MoSS_Dir,MoSS,MoSS,0.010000000000000009,0.1,0.8,0.75,1
SMM,MoSS_Dir,MoSS,MoSS,0.016564029403682734,0.1,0.8,0.75,1
ACC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,1
X_method,MoSS_Dir,MoSS,MoSS,0.008835758835758822,0.1,0.8,0.75,1
T50,MoSS_Dir,MoSS,MoSS,0.25,0.1,0.8,0.75,1
MAX,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,1
MS,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,1
MS2,MoSS_Dir,MoSS,MoSS,0.015822784810126556,0.1,0.8,0.75,1
CC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,1
DyS,None,MoSS,MoSS,0.24995544760595234,0.1,0.8,0.75,1
HDy,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
SORD,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
SMM,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
ACC,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
X_method,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
T50,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
MAX,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
MS,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
MS2,None,MoSS,MoSS,0.25,0.1,0.8,0.75,1
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.75,1
DyS,MoSS,MoSS,MoSS,0.000771520678980675,0.1,0.8,0.75,2
HDy,MoSS,MoSS,MoSS,0.020000000000000018,0.1,0.8,0.75,2
SORD,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,2
SMM,MoSS,MoSS,MoSS,0.004605819676424039,0.1,0.8,0.75,2
ACC,MoSS,MoSS,MoSS,0.003012048192771122,0.1,0.8,0.75,2
X_method,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,2
T50,MoSS,MoSS,MoSS,0.25,0.1,0.8,0.75,2
MAX,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,2
MS,MoSS,MoSS,MoSS,0.0010040160642570406,0.1,0.8,0.75,2
MS2,MoSS,MoSS,MoSS,0.0010040160642570406,0.1,0.8,0.75,2
CC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,2
DyS,MoSS_MN,MoSS,MoSS,0.005911445865586118,0.1,0.8,0.75,2
HDy,MoSS_MN,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,2
SORD,MoSS_MN,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,2
SMM,MoSS_MN,MoSS,MoSS,0.10935005151335608,0.1,0.8,0.75,2
ACC,MoSS_MN,MoSS,MoSS,0.0357142857142857,0.1,0.8,0.75,2
X_method,MoSS_MN,MoSS,MoSS,0.030269058295964157,0.1,0.8,0.75,2
T50,MoSS_MN,MoSS,MoSS,0.25,0.1,0.8,0.75,2
MAX,MoSS_MN,MoSS,MoSS,0.03718535469107531,0.1,0.8,0.75,2
MS,MoSS_MN,MoSS,MoSS,0.010439560439560402,0.1,0.8,0.75,2
MS2,MoSS_MN,MoSS,MoSS,0.018211920529801362,0.1,0.8,0.75,2
CC,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.75,2
DyS,MoSS_Dir,MoSS,MoSS,0.0023412420527572086,0.1,0.8,0.75,2
HDy,MoSS_Dir,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,2
SORD,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,2
SMM,MoSS_Dir,MoSS,MoSS,0.022657194892239052,0.1,0.8,0.75,2
ACC,MoSS_Dir,MoSS,MoSS,0.0015030060120240218,0.1,0.8,0.75,2
X_method,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,2
T50,MoSS_Dir,MoSS,MoSS,0.25,0.1,0.8,0.75,2
MAX,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,2
MS,MoSS_Dir,MoSS,MoSS,0.0005010020040080443,0.1,0.8,0.75,2
MS2,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,2
CC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,2
DyS,None,MoSS,MoSS,0.24995544760595234,0.1,0.8,0.75,2
HDy,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
SORD,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
SMM,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
ACC,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
X_method,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
T50,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
MAX,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
MS,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
MS2,None,MoSS,MoSS,0.25,0.1,0.8,0.75,2
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.75,2
DyS,MoSS,MoSS,MoSS,0.0050871257664889535,0.1,0.8,0.75,3
HDy,MoSS,MoSS,MoSS,0.020000000000000018,0.1,0.8,0.75,3
SORD,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,3
SMM,MoSS,MoSS,MoSS,0.004261256828959614,0.1,0.8,0.75,3
ACC,MoSS,MoSS,MoSS,0.0005010020040080443,0.1,0.8,0.75,3
X_method,MoSS,MoSS,MoSS,0.0010040160642570406,0.1,0.8,0.75,3
T50,MoSS,MoSS,MoSS,0.25,0.1,0.8,0.75,3
MAX,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,3
MS,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,3
MS2,MoSS,MoSS,MoSS,0.003012048192771122,0.1,0.8,0.75,3
CC,MoSS,MoSS,MoSS,0.0,0.1,0.8,0.75,3
DyS,MoSS_MN,MoSS,MoSS,0.029844438245633098,0.1,0.8,0.75,3
HDy,MoSS_MN,MoSS,MoSS,0.050000000000000044,0.1,0.8,0.75,3
SORD,MoSS_MN,MoSS,MoSS,0.030000000000000027,0.1,0.8,0.75,3
SMM,MoSS_MN,MoSS,MoSS,0.11754710743947538,0.1,0.8,0.75,3
ACC,MoSS_MN,MoSS,MoSS,0.04633867276887871,0.1,0.8,0.75,3
X_method,MoSS_MN,MoSS,MoSS,0.02828054298642535,0.1,0.8,0.75,3
T50,MoSS_MN,MoSS,MoSS,0.25,0.1,0.8,0.75,3
MAX,MoSS_MN,MoSS,MoSS,0.011061946902654829,0.1,0.8,0.75,3
MS,MoSS_MN,MoSS,MoSS,0.016055045871559703,0.1,0.8,0.75,3
MS2,MoSS_MN,MoSS,MoSS,0.036666666666666736,0.1,0.8,0.75,3
CC,MoSS_MN,MoSS,MoSS,0.0,0.1,0.8,0.75,3
DyS,MoSS_Dir,MoSS,MoSS,0.003059876438625042,0.1,0.8,0.75,3
HDy,MoSS_Dir,MoSS,MoSS,0.025000000000000022,0.1,0.8,0.75,3
SORD,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
SMM,MoSS_Dir,MoSS,MoSS,0.023323374739368186,0.1,0.8,0.75,3
ACC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
X_method,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
T50,MoSS_Dir,MoSS,MoSS,0.25,0.1,0.8,0.75,3
MAX,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
MS,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
MS2,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
CC,MoSS_Dir,MoSS,MoSS,0.0,0.1,0.8,0.75,3
DyS,None,MoSS,MoSS,0.24995544760595234,0.1,0.8,0.75,3
HDy,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
SORD,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
SMM,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
ACC,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
X_method,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
T50,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
MAX,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
MS,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
MS2,None,MoSS,MoSS,0.25,0.1,0.8,0.75,3
CC,None,MoSS,MoSS,0.0,0.1,0.8,0.75,3
DyS,MoSS,MoSS,MoSS,0.027506692497697105,0.5,0.8,0.25,1
HDy,MoSS,MoSS,MoSS,0.245,0.5,0.8,0.25,1
SORD,MoSS,MoSS,MoSS,0.07,0.5,0.8,0.25,1
SMM,MoSS,MoSS,MoSS,0.013140070364488082,0.5,0.8,0.25,1
ACC,MoSS,MoSS,MoSS,0.01612903225806453,0.5,0.8,0.25,1
X_method,MoSS,MoSS,MoSS,0.0009727626459143934,0.5,0.8,0.25,1
T50,MoSS,MoSS,MoSS,0.4636150234741784,0.5,0.8,0.25,1
MAX,MoSS,MoSS,MoSS,0.0930656934306569,0.5,0.8,0.25,1
MS,MoSS,MoSS,MoSS,0.22540983606557374,0.5,0.8,0.25,1
MS2,MoSS,MoSS,MoSS,0.22435897435897434,0.5,0.8,0.25,1
CC,MoSS,MoSS,MoSS,0.12,0.5,0.8,0.25,1
DyS,MoSS_MN,MoSS,MoSS,0.02818620352331852,0.5,0.8,0.25,1
HDy,MoSS_MN,MoSS,MoSS,0.010000000000000009,0.5,0.8,0.25,1
SORD,MoSS_MN,MoSS,MoSS,0.010000000000000009,0.5,0.8,0.25,1
SMM,MoSS_MN,MoSS,MoSS,0.025877297865044557,0.5,0.8,0.25,1
ACC,MoSS_MN,MoSS,MoSS,0.023885350318471388,0.5,0.8,0.25,1
X_method,MoSS_MN,MoSS,MoSS,0.10135135135135137,0.5,0.8,0.25,1
T50,MoSS_MN,MoSS,MoSS,0.4550691244239631,0.5,0.8,0.25,1
MAX,MoSS_MN,MoSS,MoSS,0.03548895899053631,0.5,0.8,0.25,1
MS,MoSS_MN,MoSS,MoSS,0.1099088838268793,0.5,0.8,0.25,1
MS2,MoSS_MN,MoSS,MoSS,0.025700934579439283,0.5,0.8,0.25,1
CC,MoSS_MN,MoSS,MoSS,0.12,0.5,0.8,0.25,1
DyS,MoSS_Dir,MoSS,MoSS,0.24995544760595234,0.5,0.8,0.25,1
HDy,MoSS_Dir,MoSS,MoSS,0.10499999999999998,0.5,0.8,0.25,1
SORD,MoSS_Dir,MoSS,MoSS,0.06,0.5,0.8,0.25,1
SMM,MoSS_Dir,MoSS,MoSS,0.09315939242826071,0.5,0.8,0.25,1
ACC,MoSS_Dir,MoSS,MoSS,0.25,0.5,0.8,0.25,1
X_method,MoSS_Dir,MoSS,MoSS,0.04534883720930227,0.5,0.8,0.25,1
T50,MoSS_Dir,MoSS,MoSS,0.13888888888888895,0.5,0.8,0.25,1
